id,Join_Count,Status,Score,Match_type,Side,X,Y,Match_addr,ARC_Street,Entry_no,Owner_name,street,city,state,zip,Entry_no_1,License_Nu,Status_1,License_Ty,Orig_Iss_D,Expir_Date,Census_tra,Business_N,Mailing_Ad,Geo_Code,Tract2010,coords.x1,coords.x2
2854,1,M,100,A,L,-122.4314721,37.78522173,"1581 Webster St, San Francisco, CA, 94115","1581 WEBSTER ST, STE 217",3667,TURNER SHIBATA INC,"1581 WEBSTER ST, STE 217",San Francisco,CA,94115-3640,3667,4402,ACTIVE,41,1978/04/06,2013/02/28,Census Tract: 0155.00,FUKU-SUSHI,"1581 WEBSTER ST, STE 202 SAN FRANCISCO, CA 94115-3616",3800,15500,1829884.91951107,644391.004652374
1056,1,M,100,A,L,-122.43414584,37.79014309,"2235 Fillmore St, San Francisco, CA, 94115",2235 FILLMORE ST,1384,"AMANO, SACHIKO",2235 FILLMORE ST,San Francisco,CA,94115,1384,12516,ACTIVE,41,1978/04/26,2013/06/30,Census Tract: 0135.00,TEN ICHI JAPANESE RESTAURANT,NA,3800,13500,1829660.19529636,644941.728712674
460,1,M,100,A,R,-122.44589547,37.79853171,"2990 Baker St, San Francisco, CA, 94123",2990 BAKER ST,608,JOHNSON BAR CORP,2990 BAKER ST,San Francisco,CA,94123,608,33507,ACTIVE,48,1978/05/31,2013/07/31,Census Tract: 0128.00,FINAL FINAL,NA,3800,12800,1828645.31435259,645894.207354045
729,1,M,100,A,L,-122.43851757,37.80057536,"2138 Chestnut St, San Francisco, CA, 94123",2138 CHESTNUT ST,966,CREIGHTON INC,2138 CHESTNUT ST,San Francisco,CA,94123,966,48190,ACTIVE,48,1978/06/22,2013/10/31,Census Tract: 0126.01,DONAHUES MARINA LOUNGE,NA,3800,12601,1829299.30480889,646107.252972963
1103,1,M,100,A,L,-122.43557686,37.79717768,"3009 Fillmore St, San Francisco, CA, 94123",3009 FILLMORE ST,1445,MAUNA LOA INC,3009 FILLMORE ST,San Francisco,CA,94123,1445,39824,ACTIVE,48,1978/06/29,2013/04/30,Census Tract: 0130.00,MAUNA LOA,NA,3800,13000,1829550.42251837,645724.687654922
1281,1,M,100,A,R,-122.48297103,37.78006496,"5937 Geary Blvd, San Francisco, CA, 94121",5937 GEARY BLVD,1667,"FASUDHANI, AREEWAN",5937 GEARY BLVD,San Francisco,CA,94121-2006,1667,39839,ACTIVE,41,1978/07/03,2013/09/30,Census Tract: 0477.01,NA,NA,3800,47701,1825337.19391479,643913.089343158
5971,1,M,100,A,L,-122.4333162,37.76583462,"200 Noe St, San Francisco, CA, 94114",200 NOE ST,2708,"SHATARA, JAKE J",200 NOE ST,San Francisco,CA,94114,2708,32683,ACTIVE,21,1978/08/15,2013/03/31,Census Tract: 0169.00,NOE VALLEY MARKET,NA,3800,16900,1829678.11376712,642242.897948657
1987,1,M,100,A,L,-122.42441121,37.7363508,"3776 Mission St, San Francisco, CA, 94110",3776 MISSION ST,2553,"MENDOZA, FRANCISCO",3776 MISSION ST,San Francisco,CA,94110,2553,48186,ACTIVE,48,1978/08/21,2013/06/30,Census Tract: 0254.01,TIP TOP CLUB,"39 WOOL ST SAN FRANCISCO, CA 94110",3800,25401,1830395.09580037,638955.642359377
2346,1,M,100,A,R,-122.43032075,37.78545334,"1737 Post St, San Francisco, CA, 94115",1737 POST ST,3011,TEN ASA USA INC,1737 POST ST,San Francisco,CA,94115-3628,3011,61896,ACTIVE,41,1978/10/10,2013/06/30,Census Tract: 0155.00,MIFUNE RESTAURANT,NA,3800,15500,1829986.80634933,644413.860206312
3591,1,M,100,A,R,-122.42601569,37.80060724,"2836 Franklin St, San Francisco, CA, 94123",2836 FRANKLIN ST,1542,"SALIBA, NAJIB",2836 FRANKLIN ST,San Francisco,CA,94123,1542,4004,ACTIVE,21,1978/10/25,2013/04/30,Census Tract: 0129.01,NA,NA,3800,12901,1830399.97720525,646087.518925689
2708,1,M,100,A,R,-122.42229109,37.76989979,"199 Valencia St, San Francisco, CA, 94103",199 VALENCIA ST,3493,R B C C INC,199 VALENCIA ST,San Francisco,CA,94103,3493,53006,ACTIVE,47,1979/01/01,2013/06/30,Census Tract: 0201.00,ZEITGEIST,NA,3800,20100,1830657.79736578,642673.953615187
24510,1,M,100,A,R,-122.42674697,37.74529336,"1601 Church St, San Francisco, CA, 94131",1601 CHURCH ST,1012,"RAFIDI, SAMIA",1601 CHURCH ST,San Francisco,CA,94131,1012,75147,ACTIVE,21,1979/06/12,2013/07/31,Census Tract: 0215.00,SUN VALLEY DAIRY,NA,3800,21500,1830209.4721632,639951.784710672
802,1,M,100,A,R,-122.46068466,37.78306035,"151 Clement St, San Francisco, CA, 94118",151 CLEMENT ST,1054,GIORGIOS PIZZA INC,151 CLEMENT ST,San Francisco,CA,94118,1054,77529,ACTIVE,41,1979/07/19,2013/09/30,Census Tract: 0401.00,GIORGIOS PIZZERIA,NA,3800,40100,1827306.77760176,644204.02801182
1383,1,M,100,A,R,-122.40743838,37.80022062,"1454 Grant Ave, San Francisco, CA, 94133",1454 GRANT AVE,1793,"MARGULIS, JACQUELINE",1454 GRANT AVE,San Francisco,CA,94133,1793,77593,ACTIVE,41,1979/08/07,2013/03/31,Census Tract: 0106.00,CAFE JACQUELINE,NA,3800,10600,1832034.97933603,646011.099748284
1714,1,M,100,A,R,-122.41719685,37.78201863,"460 Larkin St, San Francisco, CA, 94102",460 LARKIN ST,2224,"LYONS, PHILIP",460 LARKIN ST,San Francisco,CA,94102,2224,79721,ACTIVE,48,1979/09/04,2014/01/31,Census Tract: 0124.01,HARRY HARRINGTONS PUB,NA,3800,12401,1831134.49934879,644009.904953601
2158,1,M,100,A,L,-122.47358616,37.73177776,"2623 Ocean Ave, San Francisco, CA, 94132",2623 OCEAN AVE,2776,BLUE PARROT ENTERPRISES INC,2623 OCEAN AVE,San Francisco,CA,94132,2776,40688,ACTIVE,47,1979/10/16,2013/08/31,Census Tract: 0309.00,VILLA D ESTE RESTAURANT,NA,3800,30900,1826051.05766817,638537.981036039
45,1,M,100,A,R,-122.42131301,37.76488601,"3079 16th St, San Francisco, CA, 94103",3079 16TH ST,61,"LOPEZ, ANTHONY",3079 16TH ST,San Francisco,CA,94103,61,80381,ACTIVE,48,1979/10/26,2014/01/31,Census Tract: 0201.00,ESTA NOCHE,NA,3800,20100,1830732.70679225,642115.354744239
1404,1,M,100,A,L,-122.40816441,37.79965153,"548 Green St, San Francisco, CA, 94133",548 GREEN ST,1818,GINO & CARLOS INC,548 GREEN ST,San Francisco,CA,94133,1818,82214,ACTIVE,48,1979/11/15,2013/04/30,Census Tract: 0106.00,GINO & CARLOS,NA,3800,10600,1831969.56033673,645949.539461243
1592,1,M,100,A,L,-122.47420712,37.7637467,"1524 Irving St, San Francisco, CA, 94122",1524 IRVING ST,2070,"ISHIKAWA, IWAO",1524 IRVING ST,San Francisco,CA,94122,2070,84928,ACTIVE,41,1980/01/17,2013/08/31,Census Tract: 0302.01,GOEMON JAPANESE RESTAURANT,NA,3800,30201,1826071.21879568,642086.598504129
7311,1,M,100,A,L,-122.40975455,37.80299206,"1877 Stockton St, San Francisco, CA, 94133",1877 STOCKTON ST,3262,"SHATARA, GEORGE N",1877 STOCKTON ST,San Francisco,CA,94133,3262,84845,ACTIVE,21,1980/02/04,2013/05/31,Census Tract: 0104.00,LOMBARD HEIGHTS MARKET,NA,3800,10400,1831836.98457064,646323.61893953
2479,1,M,100,A,L,-122.50522622,37.73561896,"2898 Sloat Blvd, San Francisco, CA, 94116",2898 SLOAT BLVD,3194,"BATSHON, IDA J",2898 SLOAT BLVD,San Francisco,CA,94116,3194,82771,ACTIVE,41,1980/02/14,2014/01/31,Census Tract: 0354.00,JOHNS OCEAN BEACH CAFE,NA,3800,35400,1823271.27660678,639023.366744966
5821,1,M,100,A,L,-122.43351785,37.72649473,"4448 Mission St, San Francisco, CA, 94112",4448 MISSION ST,2641,"MAGANA, MOISES A",4448 MISSION ST,San Francisco,CA,94112,2641,87387,ACTIVE,21,1980/02/27,2013/07/31,Census Tract: 0255.00,PARDINIS LIQUORS & DELI,NA,3800,25500,1829569.70242103,637878.50822317
5210,1,M,100,A,L,-122.40209678,37.75460271,"2250 23rd St, San Francisco, CA, 94107",2250 23RD ST,208,"NASSER, AHMAD",2250 23RD ST,San Francisco,CA,94107,208,86007,ACTIVE,21,1980/02/29,2013/07/31,Census Tract: 0614.00,KANSAS FOOD MARKET,NA,3800,61400,1832402.43228619,640940.1705324
178,1,M,100,A,L,-122.41905227,37.75227285,"3324 24th St, San Francisco, CA, 94110",3324 24TH ST,243,"PALACIOS, ROLANDO F",3324 24TH ST,San Francisco,CA,94110-3825,243,95002,ACTIVE,41,1980/08/06,2013/02/28,Census Tract: 0209.00,EL TREBOL RESTAURANT,NA,3800,20900,1830903.64563662,640712.21044684
7001,1,M,100,A,L,-122.45050826,37.71612494,"2598 San Jose Ave, San Francisco, CA, 94112",2598 SAN JOSE AVE,3153,"KATOUT, SAMIR G",2598 SAN JOSE AVE,San Francisco,CA,94112,3153,98080,ACTIVE,21,1980/10/23,2013/10/31,Census Tract: 0312.02,SAMS MARKET,NA,3800,31400,1828048.48717489,636758.027019753
2852,1,M,100,A,L,-122.4314721,37.78522173,"1581 Webster St, San Francisco, CA, 94115","1581 WEBSTER ST, STE 202",3665,TURNER SHIBATA INC,"1581 WEBSTER ST, STE 202",San Francisco,CA,94115-3616,3665,97787,ACTIVE,41,1980/10/30,2013/07/31,Census Tract: 0155.00,TURNER-SHIBATA INC,NA,3800,15500,1829884.91951107,644391.004652374
23910,1,M,100,A,L,-122.43823964,37.80061107,"2120 Chestnut St, San Francisco, CA, 94123",2120 CHESTNUT ST,969,BOSCOS DELICATESSEN INC,2120 CHESTNUT ST,San Francisco,CA,94123,969,97525,ACTIVE,20,1980/11/19,2013/04/30,Census Tract: 0126.01,BOSCOS DELICATESSEN,NA,3800,12601,1829323.93345312,646110.736082258
2,1,M,100,A,R,-122.41268819,37.79311682,"1148 Taylor St, San Francisco, CA, 94108",1148 TAYLOR ST,3,PERDIX INC,1148 TAYLOR ST,San Francisco,CA,94108-1916,3,98084,ACTIVE,41,1981/01/09,2013/04/30,Census Tract: 0112.00,NOB HILL CAFE,NA,3800,11200,1831556.46596967,645233.194038783
11510,1,M,100,A,L,-122.39501595,37.77705372,"700 4th St, San Francisco, CA, 94107",700 4TH ST,475,"SOUZA, HAROLD A",700 4TH ST,San Francisco,CA,94107,475,101013,ACTIVE,21,1981/01/12,2013/03/31,Census Tract: 0607.00,BOW K,NA,3800,60700,1833076.41693402,643418.279130133
2460,1,M,100,A,R,-122.40220951,37.79869829,"924 Sansome St, San Francisco, CA, 94111",924 SANSOME ST,3162,HENRY & DIANA CHUNG COMPANY INC,924 SANSOME ST,San Francisco,CA,94111,3162,101011,ACTIVE,47,1981/01/16,2014/01/31,Census Tract: 0105.00,HUNAN RESTAURANT,NA,3800,10500,1832491.59542342,645833.088762334
4451,1,M,100,A,R,-122.42958136,37.77598181,"801 Hayes St, San Francisco, CA, 94117",801 HAYES ST,1960,"JABER, IZZIDDIN K",801 HAYES ST,San Francisco,CA,94117,1960,100064,ACTIVE,21,1981/01/21,2013/04/30,Census Tract: 0163.00,NA,NA,3800,16300,1830030.07910753,643361.736517094
95,1,M,100,A,L,-122.43571517,37.76089896,"4146 18th St, San Francisco, CA, 94114",4146 18TH ST,122,18TH ST BAR INC,4146 18TH ST,San Francisco,CA,94114,122,101617,ACTIVE,48,1981/03/16,2013/07/31,Census Tract: 0205.00,TOAD HALL,"4121 18TH ST SAN FRANCISCO, CA 94114",3800,20500,1829455.26949428,641699.428390237
1939,1,M,100,A,R,-122.41825689,37.75087015,"2889 Mission St, San Francisco, CA, 94110",2889 MISSION ST,2491,LUIS MIGUEL INC,2889 MISSION ST,San Francisco,CA,94110,2491,105311,ACTIVE,40,1981/05/01,2014/01/31,Census Tract: 0209.00,NA,NA,3800,20900,1830970.17880989,640555.10944049
1293,1,M,100,A,R,-122.41256107,37.7867689,"553 Geary St, San Francisco, CA, 94102",553 GEARY ST,1680,"CHARALABOPOULOS, LOUIS",553 GEARY ST,San Francisco,CA,94102,1680,105310,ACTIVE,40,1981/05/21,2013/10/31,Census Tract: 0123.02,OLYMPIC FLAME CAFE,NA,3800,12302,1831553.15242845,644528.449208235
2807,1,M,100,A,L,-122.46641583,37.74032781,"50 W Portal Ave, San Francisco, CA, 94127",50 W PORTAL AVE,3612,"MAHAN, ESPERANZA",50 W PORTAL AVE,San Francisco,CA,94127,3612,105570,ACTIVE,41,1981/06/16,2013/10/31,Census Tract: 0308.00,EL TOREADOR RESTAURANT,NA,3800,30800,1826702.64970923,639473.666434467
1744,1,M,100,A,R,-122.46653131,37.76587454,"807 Lincoln Way, San Francisco, CA, 94122",807 LINCOLN WAY,2263,LITTLE SHAMROCK INC,807 LINCOLN WAY,San Francisco,CA,94122,2263,8110,ACTIVE,48,1981/07/28,2013/10/31,Census Tract: 0302.02,LITTLE SHAMROCK,NA,3800,30202,1826751.90818906,642307.869972189
1759,1,M,100,A,L,-122.43429028,37.80013096,"1994 Lombard St, San Francisco, CA, 94123",1994 LOMBARD ST,2279,"SAEUNG, SUMALEE",1994 LOMBARD ST,San Francisco,CA,94123,2279,97221,ACTIVE,47,1981/08/20,2014/01/31,Census Tract: 0129.02,SILVER CLOUD,NA,3800,12902,1829670.44264942,646050.654583313
824,1,M,100,A,R,-122.48397341,37.78200568,"2315 Clement St, San Francisco, CA, 94121",2315 CLEMENT ST,1079,"DURHAM, DON D",2315 CLEMENT ST,San Francisco,CA,94121,1079,111237,ACTIVE,41,1981/08/25,2013/07/31,Census Tract: 0427.00,BILLS PLACE,NA,3800,42700,1825253.85025864,644130.495774523
1739,1,M,100,A,L,-122.41899289,37.80687303,"2801 Leavenworth St, San Francisco, CA, 94133","2801 LEAVENWORTH ST, # B11",2256,LAS MARGARITAS INC,"2801 LEAVENWORTH ST, # B11",San Francisco,CA,94133,2256,108110,ACTIVE,47,1981/09/03,2013/10/31,Census Tract: 0102.00,LAS MARGARITAS,"118 ATHERTON OAKS DR NOVATO, CA 94945",3800,10200,1831032.64328768,646770.351284944
2713,1,M,100,A,L,-122.4218113,37.76334315,"598 Valencia St, San Francisco, CA, 94110",598 VALENCIA ST,3499,"ESPINOZA, GUERRERO",598 VALENCIA ST,San Francisco,CA,94110,3499,110421,ACTIVE,41,1981/09/03,2014/01/31,Census Tract: 0202.00,EL TORO TAQUERIA LLC,NA,3800,20200,1830685.63175159,641945.609522475
2551,1,M,100,A,R,-122.40115804,37.79010001,"39 Sutter St, San Francisco, CA, 94104",39 SUTTER ST,3289,"RAMAZANNIA, BELLA B",39 SUTTER ST,San Francisco,CA,94104,3289,114064,ACTIVE,41,1981/10/22,2013/04/30,Census Tract: 0117.00,CAFFE BIANCO INC,NA,3800,11700,1832564.85681933,644877.209275095
455,1,M,100,A,R,-122.458426,37.77592166,"776 Arguello Blvd, San Francisco, CA, 94118",776 ARGUELLO BLVD,600,"MATSUOKA, AKIO",776 ARGUELLO BLVD,San Francisco,CA,94118,600,111168,ACTIVE,41,1981/10/26,2013/08/31,Census Tract: 0156.00,OKINA SUSHI,NA,3800,15600,1827489.00438006,643408.538891173
4461,1,M,100,A,L,-122.44280619,37.77440857,"1600 Hayes St, San Francisco, CA, 94117",1600 HAYES ST,1961,"HABASH, DAVID",1600 HAYES ST,San Francisco,CA,94117,1961,115315,ACTIVE,21,1981/11/23,2013/05/31,Census Tract: 0165.00,PARK SIDE MARKET,NA,3800,16500,1828861.32139909,643211.214449402
5710,1,M,100,A,R,-122.41167513,37.75260367,"2989 24th St, San Francisco, CA, 94110",2989 24TH ST,214,"VAZQUEZ, GUILLERMINA",2989 24TH ST,San Francisco,CA,94110,214,113290,ACTIVE,21,1981/11/24,2013/10/31,Census Tract: 0229.02,BELMAR MARKET,NA,3800,22902,1831554.10588496,640735.833472387
2662,1,M,100,A,R,-122.46559643,37.74086502,"840 Ulloa St, San Francisco, CA, 94127",840 ULLOA ST,3436,"SHIM, TOM",840 ULLOA ST,San Francisco,CA,94127,3436,115446,ACTIVE,41,1981/11/30,2013/06/30,Census Tract: 0308.00,BULLSHEAD RESTAURANT,NA,3800,30800,1826775.99875222,639531.026268952
417,1,M,100,A,L,-122.4664093,37.76438168,"1283 9th Ave, San Francisco, CA, 94122",1283 9TH AVE,550,"STEPHEN, KATSUTOSHI",1283 9TH AVE,San Francisco,CA,94122,550,118637,ACTIVE,41,1982/02/22,2013/07/31,Census Tract: 0302.02,EBISU RESTAURANT,NA,3800,30202,1826759.51745183,642141.988014426
2497,1,M,100,A,R,-122.43765244,37.79980667,"3314 Steiner St, San Francisco, CA, 94123",3314 STEINER ST,3218,ELIA NOBBIO INC,3314 STEINER ST,San Francisco,CA,94123,3218,117517,ACTIVE,41,1982/02/24,2013/07/31,Census Tract: 0128.00,ELIA NOBBIO INC,NA,3800,12800,1829373.54099852,646019.859372673
968,1,M,100,A,L,-122.43985291,37.78487034,"1661 Divisadero St, San Francisco, CA, 94115",1661 DIVISADERO ST,1257,"ZAAROUR, BOTRUS I",1661 DIVISADERO ST,San Francisco,CA,94115,1257,120144,ACTIVE,41,1982/03/15,2013/04/30,Census Tract: 0155.00,PETES DELI & CAFE BAY STATE MARKET,NA,3800,15500,1829145.99720487,644367.355702971
285,1,M,100,M,NA,-122.41014529,37.80845392,Pier 39,PIER 39,378,"CHIAVINO, SALVATORE (est. address)",PIER 39,San Francisco,CA,94133,378,121011,ACTIVE,47,1982/03/17,2014/01/31,Census Tract: 0107.00,SWISS LOUIS RESTAURANT,"39 PIER, #160 SAN FRANCISCO, CA 94133",3800,10100,1831815.30294786,646930.041974715
2035,1,M,100,A,L,-122.43166406,37.7284476,"4320 Mission St, San Francisco, CA, 94112",4320 MISSION ST,2607,"OBEGI, HOUDA",4320 MISSION ST,San Francisco,CA,94112,2607,120570,ACTIVE,41,1982/04/02,2013/10/31,Census Tract: 0255.00,JOES CABLE CAR RESTAURANTS INC,NA,3800,25500,1829737.44743539,638091.677325228
78,1,M,100,A,L,-122.39576801,37.76268434,"1318 18th St, San Francisco, CA, 94107",1318 18TH ST,101,MISSOURI SALVAGE INC,1318 18TH ST,San Francisco,CA,94107,101,119842,ACTIVE,48,1982/04/05,2013/02/28,Census Tract: 0227.02,BLOOMS SALOON,"793 BEECHWOOD DR DALY CITY, CA 94015",3800,22702,1832978.3884995,641825.962520063
7391,1,M,100,A,R,-122.40347904,37.78981412,"175 Sutter St, San Francisco, CA, 94104",175 SUTTER ST,3291,JOHN WALKER & COMPANY,175 SUTTER ST,San Francisco,CA,94104-4501,3291,120749,SUREND,21,1982/06/23,2013/09/30,Census Tract: 0117.00,JOHN WALKER & COMPANY,"PO BOX 517 SAN FRANCISCO, CA 94104",3800,11700,1832359.89103604,644849.430120017
7341,1,M,100,A,R,-122.41569303,37.71188877,"1450 Sunnydale Ave, San Francisco, CA, 94134",1450 SUNNYDALE AVE,3271,"KIM, DUOK N",1450 SUNNYDALE AVE,San Francisco,CA,94134-2723,3271,123973,ACTIVE,21,1982/07/28,2013/03/31,Census Tract: 0264.01,LITTLE VILLAGE MARKET,NA,3800,26401,1831107.432447,636224.628387544
2801,1,M,100,A,L,-122.42060356,37.78101238,"601 Van Ness Ave, San Francisco, CA, 94102","601 VAN NESS AVE, STE F-G",3601,ROSEBOWL FLORIST INC,"601 VAN NESS AVE, STE F-G",San Francisco,CA,94102-3200,3601,126014,ACTIVE,42,1982/09/01,2013/04/30,Census Tract: 0160.00,ROSEBOWL FLORIST & WINE SHOP,NA,3800,16000,1830832.03487945,643904.29605003
8011,1,M,100,A,L,-122.42060356,37.78101238,"601 Van Ness Ave, San Francisco, CA, 94102","601 VAN NESS AVE, STE F-G",3602,ROSEBOWL FLORIST INC,"601 VAN NESS AVE, STE F-G",San Francisco,CA,94102-3200,3602,126014,ACTIVE,20,1982/09/01,2013/04/30,Census Tract: 0160.00,ROSEBOWL FLORIST & WINE SHOP,NA,3800,16000,1830832.03487945,643904.29605003
13,1,M,100,A,R,-122.41514653,37.77285668,"225 11th St, San Francisco, CA, 94103",225 11TH ST,18,"RAMIREZ, GUADALUPE M",225 11TH ST,San Francisco,CA,94103-3715,18,118638,ACTIVE,47,1982/10/04,2013/08/31,Census Tract: 0178.02,DON RAMONS,NA,3800,17802,1831294.26481257,642989.34865566
6100,1,M,100,A,R,-122.41514653,37.77285668,"225 11th St, San Francisco, CA, 94103",225 11TH ST,19,"RAMIREZ, GUADALUPE M",225 11TH ST,San Francisco,CA,94103-3715,19,118638,SUREND,21,1982/10/04,2013/08/31,Census Tract: 0178.02,DON RAMONS,NA,3800,17802,1831294.26481257,642989.34865566
2223,1,M,100,A,L,-122.41064563,37.79092447,"900 Pine St, San Francisco, CA, 94108",900 PINE ST,2858,"BOCCARA, MICHIKO",900 PINE ST,San Francisco,CA,94108,2858,127669,ACTIVE,41,1982/10/06,2013/09/30,Census Tract: 0119.02,NA,NA,3800,11902,1831731.25307624,644986.033501004
1396,1,M,100,A,L,-122.40858209,37.79960032,"574 Green St, San Francisco, CA, 94133",574 GREEN ST,1810,CAFFE SPORT,574 GREEN ST,San Francisco,CA,94133,1810,127598,ACTIVE,41,1982/11/02,2013/08/31,Census Tract: 0106.00,CAFFE SPORT INC,NA,3800,10600,1831933.03483035,645945.292792892
2778,1,M,100,A,R,-122.42176118,37.78804279,"1332 Van Ness Ave, San Francisco, CA, 94109",1332 VAN NESS AVE,3571,ROUTE 101 INC,1332 VAN NESS AVE,San Francisco,CA,94109,3571,128232,ACTIVE,48,1982/11/02,2013/02/28,Census Tract: 0120.00,ROUTE 101,NA,3800,12000,1830745.8710453,644685.752244966
2036,1,M,100,A,R,-122.44150423,37.71576307,"5179 Mission St, San Francisco, CA, 94112",5179 MISSION ST,2608,"MURCIA, FRANCISCO ANTONIO",5179 MISSION ST,San Francisco,CA,94112,2608,132192,ACTIVE,40,1982/11/20,2013/02/28,Census Tract: 0263.01,BILLIARD PALACADE INC,NA,3800,26301,1828841.15612693,636701.609392253
2316,1,M,100,A,L,-122.41232907,37.78785279,"632 Post St, San Francisco, CA, 94109",632 POST ST,2973,"ANDREWS, HARRY HOWARD III",632 POST ST,San Francisco,CA,94109,2973,130770,ACTIVE,47,1983/01/05,2013/10/31,Census Tract: 0121.00,NA,"624 POST ST SAN FRANCISCO, CA 94109",3800,12100,1831576.19059944,644647.776455389
2363,1,M,100,A,L,-122.4078417,37.78520728,"63 Powell St, San Francisco, CA, 94102",63 POWELL ST,3029,"SARACHAN, KENNETH",63 POWELL ST,San Francisco,CA,94102,3029,132854,ACTIVE,40,1983/01/11,2013/04/30,Census Tract: 0125.01,BLONDIES PIZZA SF,"2401 TELEGRAPH AVE BERKELEY, CA 94704-2320",3800,12501,1831965.38979175,644346.326563492
3771,1,M,100,A,R,-122.47955321,37.78022503,"5615 Geary Blvd, San Francisco, CA, 94121",5615 GEARY BLVD,1638,"CHUNG, CHONG K",5615 GEARY BLVD,San Francisco,CA,94121,1638,131445,ACTIVE,21,1983/01/18,2013/05/31,Census Tract: 0477.01,NA,NA,3800,47701,1825638.54013433,643924.678640137
4271,1,M,100,A,L,-122.43188719,37.77197087,"588 Haight St, San Francisco, CA, 94117",588 HAIGHT ST,1854,"MOHAMMAD, LATEFHA M",588 HAIGHT ST,San Francisco,CA,94117,1854,134065,ACTIVE,21,1983/01/25,2013/05/31,Census Tract: 0168.01,O LOONEYS MKT,NA,3800,16801,1829817.32864984,642920.875999711
1690,1,M,100,A,L,-122.40544634,37.79729231,"1031 Kearny St, San Francisco, CA, 94133",1031 KEARNY ST,2191,S A W ENTERTAINMENT LIMITED,1031 KEARNY ST,San Francisco,CA,94133,2191,133379,ACTIVE,47,1983/03/08,2013/09/30,Census Tract: 0106.00,LARRY FLINTS HUSTLER,"250 COLUMBUS AVE, STE 207 SAN FRANCISCO, CA 94133",3800,10600,1832203.3661205,645683.215564808
2014,1,M,100,A,R,-122.41804333,37.74892585,"3015 Mission St, San Francisco, CA, 94110",3015 MISSION ST,2584,NICARAGUA RESTAURANT INCORPORATED,3015 MISSION ST,San Francisco,CA,94110-4501,2584,137727,ACTIVE,41,1983/05/23,2013/07/31,Census Tract: 0209.00,NICARAGUA RESTAURANT INCORPORATED,NA,3800,20900,1830984.77669459,640339.174750099
1895,1,M,100,A,L,-122.45488802,37.77574367,"2600 Mcallister St, San Francisco, CA, 94118",2600 MCALLISTER ST,2442,"BADRA, ANTOINETTE",2600 MCALLISTER ST,San Francisco,CA,94118,2442,140506,ACTIVE,41,1983/06/14,2013/06/30,Census Tract: 0156.00,TWILIGHT CAFE,NA,3800,15600,1827800.66098327,643382.055381731
5531,1,M,100,A,L,-122.41954224,37.76291871,"2128 Mission St, San Francisco, CA, 94110",2128 MISSION ST,2492,"PATEL, HARISH",2128 MISSION ST,San Francisco,CA,94110,2492,139486,ACTIVE,21,1983/06/14,2013/06/30,Census Tract: 0208.00,MISSION GROCERY,NA,3800,20800,1830884.30536425,641894.610699526
5541,1,M,100,A,R,-122.41885696,37.75707313,"2499 Mission St, San Francisco, CA, 94110",2499 MISSION ST,2493,"KURD, BASEM H",2499 MISSION ST,San Francisco,CA,94110,2493,139538,ACTIVE,21,1983/06/24,2013/08/31,Census Tract: 0208.00,MIKES LIQUOR,NA,3800,20800,1830931.21198887,641244.744390515
5810,1,M,100,A,L,-122.40976715,37.75283267,"2884 24th St, San Francisco, CA, 94110",2884 24TH ST,215,LA PALMA FOODS INC,2884 24TH ST,San Francisco,CA,94110,215,138870,ACTIVE,20,1983/07/01,2013/10/31,Census Tract: 0229.02,NA,NA,3800,22902,1831722.58722169,640757.350898545
825,1,M,100,A,R,-122.48422184,37.78199533,"2339 Clement St, San Francisco, CA, 94121",2339 CLEMENT ST,1080,NIRI INC,2339 CLEMENT ST,San Francisco,CA,94121,1080,140507,ACTIVE,41,1983/07/15,2013/07/31,Census Tract: 0427.00,SHIMOS RESTAURANT,NA,3800,42700,1825231.65323358,644129.968111525
2779,1,M,100,A,R,-122.42136637,37.7861917,"1142 Van Ness Ave, San Francisco, CA, 94109",1142 VAN NESS AVE,3572,CONCORDIA ARGONAUT CLUB,1142 VAN NESS AVE,San Francisco,CA,94109,3572,143357,ACTIVE,50,1983/09/01,2013/07/31,Census Tract: 0122.02,NA,NA,3800,12202,1830776.51594319,644480.467429548
8191,1,M,100,A,L,-122.39878828,37.75488227,"990 Wisconsin St, San Francisco, CA, 94107",990 WISCONSIN ST,3680,"WOO, EDMUND",990 WISCONSIN ST,San Francisco,CA,94107,3680,144209,ACTIVE,21,1983/09/26,2013/09/30,Census Tract: 0614.00,POTRERO TERRACE MARKET,NA,3800,61400,1832694.62717476,640965.183670973
